Request DOC-ID,Date Posted,Date Received,10-Digit HTS,6-Digit HTS,BEC-Code,BEC-Description,Submitter LastName,Submitter FirstName,Organisation Name,Product Title,Approved,Denied,Pending
USTR-2018-0032-2652,1/8/2019,12/18/2018,8529109100,852910,42,Intermediate,Geib,Nikki,General Motors Company,navigation signal splitter assembly,0,1,0
USTR-2018-0032-2653,1/8/2019,12/18/2018,8529109100,852910,42,Intermediate,Geib,Nikki,General Motors Company,high frequency antenna assembly,0,1,0
USTR-2018-0032-2654,1/8/2019,12/18/2018,8529109100,852910,42,Intermediate,Geib,Nikki,General Motors Company,high frequency antenna assembly,0,1,0
USTR-2018-0032-2655,1/8/2019,12/18/2018,9025198080,902519,41,Capital,Geib,Nikki,General Motors Company,sensor assembly,0,1,0
USTR-2018-0032-2656,1/8/2019,12/18/2018,8501314000,850131,41,Capital,Geib,Nikki,General Motors Company,motor assembly,0,1,0
USTR-2018-0032-2657,1/8/2019,12/18/2018,8543709960,854370,41,Capital,Geib,Nikki,General Motors Company,module assembly,0,1,0
USTR-2018-0032-2658,1/8/2019,12/18/2018,8529109100,852910,42,Intermediate,Geib,Nikki,General Motors Company,high frequency antenna assembly,0,1,0
USTR-2018-0032-2659,1/8/2019,12/18/2018,8529109100,852910,42,Intermediate,Geib,Nikki,General Motors Company,FM radio antenna master assembly,0,1,0
USTR-2018-0032-2660,1/8/2019,12/18/2018,8529109100,852910,42,Intermediate,Geib,Nikki,General Motors Company,high frequency antenna assembly,0,1,0
USTR-2018-0032-2661,1/8/2019,12/18/2018,8529109100,852910,42,Intermediate,Geib,Nikki,General Motors Company,high frequency antenna assembly,0,1,0
USTR-2018-0032-2662,1/8/2019,12/18/2018,8529109100,852910,42,Intermediate,Geib,Nikki,General Motors Company,high frequency antenna assembly,0,1,0
USTR-2018-0032-2663,1/8/2019,12/18/2018,8529109100,852910,42,Intermediate,Geib,Nikki,General Motors Company,high frequency antenna assembly,0,1,0
USTR-2018-0032-2664,1/8/2019,12/18/2018,8529109100,852910,42,Intermediate,Geib,Nikki,General Motors Company,high frequency antenna assembly,0,1,0
USTR-2018-0032-2665,1/8/2019,12/18/2018,8529109100,852910,42,Intermediate,Geib,Nikki,General Motors Company,high frequency antenna assembly,0,1,0
USTR-2018-0032-2666,1/8/2019,12/18/2018,8529109100,852910,42,Intermediate,Geib,Nikki,General Motors Company,high frequency antenna assembly,0,1,0
USTR-2018-0032-2667,1/8/2019,12/18/2018,8529109100,852910,42,Intermediate,Geib,Nikki,General Motors Company,high frequency antenna assembly,0,1,0
USTR-2018-0032-2668,1/8/2019,12/18/2018,8529109100,852910,42,Intermediate,Geib,Nikki,General Motors Company,antenna assembly,0,1,0
USTR-2018-0032-2669,1/8/2019,12/18/2018,8529109100,852910,42,Intermediate,Geib,Nikki,General Motors Company,high frequency antenna assembly,0,1,0
USTR-2018-0032-2670,1/8/2019,12/18/2018,8529109100,852910,42,Intermediate,Geib,Nikki,General Motors Company,antenna assembly,0,1,0
USTR-2018-0032-2671,1/8/2019,12/18/2018,7308903000,730890,22,Intermediate,Dickerson,Sid,"Dickerson Enterprises, Inc.",steel frame,0,1,0
USTR-2018-0032-2672,1/8/2019,12/18/2018,7308903000,730890,22,Intermediate,Dickerson,Sid,"Dickerson Enterprises, Inc.",steel guard rail,0,1,0
USTR-2018-0032-2673,1/8/2019,12/18/2018,7308903000,730890,22,Intermediate,Dickerson,Sid,"Dickerson Enterprises, Inc.",steel gutter,0,1,0
USTR-2018-0032-2674,1/8/2019,12/18/2018,7308903000,730890,22,Intermediate,Dickerson,Sid,"Dickerson Enterprises, Inc.",steel gutter,0,1,0
USTR-2018-0032-2675,1/8/2019,12/18/2018,7308903000,730890,22,Intermediate,Dickerson,Sid,"Dickerson Enterprises, Inc.",retractable steel frame,0,1,0
USTR-2018-0032-2676,1/8/2019,12/18/2018,7308903000,730890,22,Intermediate,Dickerson,Sid,"Dickerson Enterprises, Inc.",steel plate girder,1,0,0
USTR-2018-0032-2677,1/8/2019,12/18/2018,7308903000,730890,22,Intermediate,Dickerson,Sid,"Dickerson Enterprises, Inc.",steel post,1,0,0
USTR-2018-0032-2678,1/8/2019,12/18/2018,7308903000,730890,22,Intermediate,Dickerson,Sid,"Dickerson Enterprises, Inc.",steel rib girder,1,0,0
USTR-2018-0032-2679,1/8/2019,12/18/2018,7308903000,730890,22,Intermediate,Dickerson,Sid,"Dickerson Enterprises, Inc.",steel rib node,1,0,0
USTR-2018-0032-2680,1/8/2019,12/18/2018,7308903000,730890,22,Intermediate,Dickerson,Sid,"Dickerson Enterprises, Inc.",steel rib pipe,1,0,0
USTR-2018-0032-2681,1/8/2019,12/18/2018,7308903000,730890,22,Intermediate,Dickerson,Sid,"Dickerson Enterprises, Inc.",steel segmented pipe,1,0,0
USTR-2018-0032-2682,1/8/2019,12/18/2018,7308903000,730890,22,Intermediate,Dickerson,Sid,"Dickerson Enterprises, Inc.",steel segmented pipe,1,0,0
USTR-2018-0032-2683,1/8/2019,12/18/2018,7308903000,730890,22,Intermediate,Dickerson,Sid,"Dickerson Enterprises, Inc.",steel supernode,1,0,0
USTR-2018-0032-2684,1/8/2019,12/18/2018,7308903000,730890,22,Intermediate,Dickerson,Sid,"Dickerson Enterprises, Inc.",steel tension girder,1,0,0
USTR-2018-0032-2685,1/8/2019,12/18/2018,7308903000,730890,22,Intermediate,Dickerson,Sid,"Dickerson Enterprises, Inc.",steel upstand support member,1,0,0
USTR-2018-0032-2686,1/8/2019,12/18/2018,7308903000,730890,22,Intermediate,Dickerson,Sid,"Dickerson Enterprises, Inc.",hollow steel pipe,1,0,0
USTR-2018-0032-2687,1/9/2019,12/18/2018,7308903000,730890,22,Intermediate,Dickerson,Sid,"Dickerson Enterprises, Inc.",steel roof frame,0,1,0
USTR-2018-0032-2689,1/9/2019,12/18/2018,8424820090,842482,41,Capital,Madden,Robert,"Fiskars Brands, Inc.",pulsating sprinkler,0,1,0
USTR-2018-0032-2690,1/9/2019,12/18/2018,8424820090,842482,41,Capital,Madden,Robert,"Fiskars Brands, Inc.",oscillating sprinkler,0,1,0
USTR-2018-0032-2691,1/9/2019,12/18/2018,8424820090,842482,41,Capital,Madden,Robert,"Fiskars Brands, Inc.",oscillating sprinkler,0,1,0
USTR-2018-0032-2692,1/9/2019,12/18/2018,8424820090,842482,41,Capital,Madden,Robert,"Fiskars Brands, Inc.",pulsating sprinkler,0,1,0
USTR-2018-0032-2693,1/9/2019,12/18/2018,8424820090,842482,41,Capital,Madden,Robert,"Fiskars Brands, Inc.",pulsating sprinkler,0,1,0
USTR-2018-0032-2694,1/9/2019,12/18/2018,8424820090,842482,41,Capital,Madden,Robert,"Fiskars Brands, Inc.",pulsating sprinkler,0,1,0
USTR-2018-0032-2695,1/9/2019,12/18/2018,8424820090,842482,41,Capital,Madden,Robert,"Fiskars Brands, Inc.",pulsating sprinkler,0,1,0
USTR-2018-0032-2696,1/9/2019,12/18/2018,8424820090,842482,41,Capital,Madden,Robert,"Fiskars Brands, Inc.",pulsating sprinkler,0,1,0
USTR-2018-0032-2697,1/9/2019,12/18/2018,8424820090,842482,41,Capital,Madden,Robert,"Fiskars Brands, Inc.",pulsating sprinkler,0,1,0
USTR-2018-0032-2698,1/9/2019,12/18/2018,8542390001,854239,22,Intermediate,Bender,Paul,"Magna Electronics Technology, Inc.",microprocessor,0,1,0
USTR-2018-0032-2699,1/9/2019,12/18/2018,8542390001,854239,7,Unspecified,Bender,Paul,"Magna Electronics Technology, Inc.",microprocessor,0,1,0
USTR-2018-0032-2700,1/9/2019,12/18/2018,8542390001,854239,7,Unspecified,Bender,Paul,"Magna Electronics Technology, Inc.",microprocessor,0,1,0
USTR-2018-0032-2701,1/9/2019,12/18/2018,8542390001,854239,7,Unspecified,Bender,Paul,"Magna Electronics Technology, Inc.",microprocessor,0,1,0
USTR-2018-0032-2702,1/9/2019,12/18/2018,8542390001,854239,7,Unspecified,Bender,Paul,"Magna Electronics Technology, Inc.",microprocessor,0,1,0
USTR-2018-0032-2703,1/9/2019,12/18/2018,8542390001,854239,7,Unspecified,Bender,Paul,"Magna Electronics Technology, Inc.",microprocessor,0,1,0
USTR-2018-0032-2704,1/9/2019,12/18/2018,8542390001,854239,7,Unspecified,Bender,Paul,"Magna Electronics Technology, Inc.",microprocessor,0,1,0
USTR-2018-0032-2705,1/9/2019,12/18/2018,8424820090,842482,41,Capital,Madden,Robert,"Fiskars Brands, Inc.",wheeled sprinkler,0,1,0
USTR-2018-0032-2706,1/9/2019,12/18/2018,8542390001,854239,7,Unspecified,Bender,Paul,"Magna Electronics Technology, Inc.",microprocessor,0,1,0
USTR-2018-0032-2707,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Davis,Devnip,"FTC Solar, Inc.",solar tracker system assembly,0,1,0
USTR-2018-0032-2708,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Davis,Devnip,"FTC Solar, Inc.",solar tracker system drive post,0,1,0
USTR-2018-0032-2709,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Davis,Devnip,"FTC Solar, Inc.",solar tracker system module rail assembly,0,1,0
USTR-2018-0032-2710,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Davis,Devnip,"FTC Solar, Inc.",steel torque tube,0,1,0
USTR-2018-0032-2711,1/9/2019,12/18/2018,9030890100,903089,41,Capital,Jones,Earl,GE Appliances,RFID board,0,1,0
USTR-2018-0032-2712,1/9/2019,12/18/2018,8475290000,847529,41,Capital,Rhayem,Rawad,Glass Company LLC,automatic laminated glass production line,1,0,0
USTR-2018-0032-2713,1/9/2019,12/18/2018,8475290000,847529,41,Capital,Rhayem,Rawad,Glass Company LLC,automatic laminated glass production line,1,0,0
USTR-2018-0032-2714,1/9/2019,12/18/2018,8475290000,847529,41,Capital,Rhayem,Rawad,Glass Company LLC,glass autoclave,0,1,0
USTR-2018-0032-2715,1/9/2019,12/18/2018,8475290000,847529,41,Capital,Rhayem,Rawad,Glass Company LLC,glass tempering furnace,0,1,0
USTR-2018-0032-2716,1/9/2019,12/18/2018,8475290000,847529,41,Capital,Rhayem,Rawad,Glass Company LLC,glass tempering furnace,0,1,0
USTR-2018-0032-2717,1/9/2019,12/18/2018,8475290000,847529,41,Capital,Rhayem,Rawad,Glass Company LLC,insulating glass production line,1,0,0
USTR-2018-0032-2718,1/9/2019,12/18/2018,8475290000,847529,41,Capital,Rhayem,Rawad,Glass Company LLC,insulating glass production line,1,0,0
USTR-2018-0032-2719,1/9/2019,12/18/2018,8475290000,847529,41,Capital,Rhayem,Rawad,Glass Company LLC,insulating glass production line,1,0,0
USTR-2018-0032-2720,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Nakachi,Matt,Hatfield Manufacturing,angle feed rack,1,0,0
USTR-2018-0032-2721,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Nakachi,Matt,Hatfield Manufacturing,angle feed rack,1,0,0
USTR-2018-0032-2722,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Nakachi,Matt,Hatfield Manufacturing,angle feed rack,1,0,0
USTR-2018-0032-2723,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Nakachi,Matt,Hatfield Manufacturing,pipe,1,0,0
USTR-2018-0032-2724,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Nakachi,Matt,Hatfield Manufacturing,pipe,1,0,0
USTR-2018-0032-2725,1/9/2019,12/18/2018,7308909590,730890,22,Intermediate,Nakachi,Matt,Hatfield Manufacturing,trainer frame,0,1,0
USTR-2018-0032-2726,1/9/2019,12/18/2018,8501106020,850110,41,Capital,Smith,Donald M.,"Hayward Industries, Inc.",electric actuator assembly,1,0,0
USTR-2018-0032-2727,1/9/2019,12/18/2018,3917400090,391740,22,Intermediate,Smith,Donald M.,"Hayward Industries, Inc.",hose connector/fitting,1,0,0
USTR-2018-0032-2728,1/9/2019,12/18/2018,3917400090,391740,22,Intermediate,Smith,Donald M.,"Hayward Industries, Inc.",tank bulkhead fitting,1,0,0
USTR-2018-0032-2729,1/9/2019,12/18/2018,9027102000,902710,41,Capital,Orava,Stephen J.,"Honeywell International, Inc.",gas detector,1,0,0
USTR-2018-0032-2730,1/9/2019,12/18/2018,9027102000,902710,41,Capital,Orava,Stephen J.,"Honeywell International, Inc.",diffusion gas monitor/detector,1,0,0
USTR-2018-0032-2731,1/9/2019,12/18/2018,9027102000,902710,41,Capital,Orava,Stephen J.,"Honeywell International, Inc.",gas detector,1,0,0
USTR-2018-0032-2732,1/9/2019,12/18/2018,9027102000,902710,41,Capital,Orava,Stephen J.,"Honeywell International, Inc.",gas detector,1,0,0
USTR-2018-0032-2733,1/9/2019,12/18/2018,8543704500,854370,41,Capital,Orava,Stephen J.,"Honeywell International, Inc.",rotary position sensor,0,1,0
USTR-2018-0032-2734,1/9/2019,12/18/2018,8543704500,854370,41,Capital,Orava,Stephen J.,"Honeywell International, Inc.",smart position sensor,0,1,0
USTR-2018-0032-2735,1/9/2019,12/18/2018,3920620000,392062,22,Intermediate,Jenkins,Edwin,Impak Films US LLC,PET film,1,0,0
USTR-2018-0032-2736,1/9/2019,12/18/2018,3920620000,392062,22,Intermediate,Jenkins,Edwin,Impak Films US LLC,PET film,1,0,0
USTR-2018-0032-2737,1/9/2019,12/18/2018,3920620000,392062,22,Intermediate,Jenkins,Edwin,Impak Films US LLC,PET film,1,0,0
USTR-2018-0032-2738,1/9/2019,12/18/2018,3921190000,392119,22,Intermediate,Weinstein,Edward,Jo-Ann Stores LLC,kids crafts foam,1,0,0
USTR-2018-0032-2739,1/9/2019,12/18/2018,9025198080,902519,41,Capital,Klestadt,Peter,Medisim USA,thermometer,1,0,0
USTR-2018-0032-2740,1/9/2019,12/18/2018,9025198080,902519,41,Capital,Klestadt,Peter,Medisim USA,thermometer,1,0,0
USTR-2018-0032-2741,1/9/2019,12/18/2018,9029204080,902920,41,Capital,Calia,Rob,"Medline Industries, Inc.",fingertip pulse oximeter,1,0,0
USTR-2018-0032-2742,1/9/2019,12/18/2018,3920100000,392010,22,Intermediate,Calia,Rob,"Medline Industries, Inc.",setup cover,1,0,0
USTR-2018-0032-2743,1/9/2019,12/18/2018,3920992000,392099,22,Intermediate,Calia,Rob,"Medline Industries, Inc.",slush drape,1,0,0
USTR-2018-0032-2744,1/9/2019,12/18/2018,3921901500,392190,22,Intermediate,Calia,Rob,"Medline Industries, Inc.",back table cover,1,0,0
USTR-2018-0032-2745,1/9/2019,12/18/2018,3917290090,391729,22,Intermediate,Calia,Rob,"Medline Industries, Inc.",bag vial decanter,1,0,0
USTR-2018-0032-2746,1/9/2019,12/18/2018,8544606000,854460,22,Intermediate,Calia,Rob,"Medline Industries, Inc.",monopolar cord,1,0,0
USTR-2018-0032-2747,1/9/2019,12/18/2018,3919905060,391990,22,Intermediate,Calia,Rob,"Medline Industries, Inc.",drape,0,1,0
USTR-2018-0032-2748,1/9/2019,12/18/2018,8407901010,840790,41,Capital,Clouse,Phil,"MTD Products, Inc.",vertical shaft engine,1,0,0
USTR-2018-0032-2749,1/9/2019,12/18/2018,8407901010,840790,41,Capital,Clouse,Phil,"MTD Products, Inc.",vertical shaft engine,1,0,0
USTR-2018-0032-2750,1/9/2019,12/18/2018,8407901020,840790,41,Capital,Clouse,Phil,"MTD Products, Inc.",horizontal shaft engine,1,0,0
USTR-2018-0032-2751,1/9/2019,12/18/2018,8407909040,840790,41,Capital,Clouse,Phil,"MTD Products, Inc.",horizontal shaft engine,1,0,0
USTR-2018-0032-2752,1/9/2019,12/18/2018,8407909040,840790,41,Capital,Clouse,Phil,"MTD Products, Inc.",horizontal shaft engine,1,0,0
USTR-2018-0032-2753,1/9/2019,12/18/2018,8407909040,840790,41,Capital,Clouse,Phil,"MTD Products, Inc.",horizontal shaft engine,1,0,0
USTR-2018-0032-2754,1/9/2019,12/18/2018,8407901010,840790,41,Capital,Clouse,Phil,"MTD Products, Inc.",vertical shaft engine,1,0,0
USTR-2018-0032-2755,1/9/2019,12/18/2018,8407901020,840790,41,Capital,Clouse,Phil,"MTD Products, Inc.",vertical shaft engine,1,0,0
USTR-2018-0032-2756,1/9/2019,12/18/2018,8407901020,840790,41,Capital,Clouse,Phil,"MTD Products, Inc.",vertical shaft engine,1,0,0
USTR-2018-0032-2757,1/9/2019,12/18/2018,8407901010,840790,41,Capital,Clouse,Phil,"MTD Products, Inc.",horizontal shaft engine,1,0,0
USTR-2018-0032-2758,1/9/2019,12/18/2018,8542390001,854239,41,Capital,Hohmann,Diana,"NXP USA, Inc.",integrated circuit,0,1,0
USTR-2018-0032-2759,1/9/2019,12/18/2018,8542390001,854239,7,Unspecified,Hohmann,Diana,"NXP USA, Inc.",integrated circuit,0,1,0
USTR-2018-0032-2760,1/9/2019,12/18/2018,8542390001,854239,7,Unspecified,Hohmann,Diana,"NXP USA, Inc.",integrated circuit,0,1,0
USTR-2018-0032-2761,1/9/2019,12/18/2018,8542390001,854239,7,Unspecified,Hohmann,Diana,"NXP USA, Inc.",system basis chip,0,1,0
USTR-2018-0032-2762,1/9/2019,12/18/2018,9025801000,902580,41,Capital,Kimmerling,Reilly,"Sensitech, Inc.",freeze alert indicator,0,1,0
USTR-2018-0032-2763,1/9/2019,12/18/2018,9025801000,902580,41,Capital,Kimmerling,Reilly,"Sensitech, Inc.",monitor,1,0,0
USTR-2018-0032-2764,1/9/2019,12/18/2018,9025801000,902580,41,Capital,Kimmerling,Reilly,"Sensitech, Inc.",3G cellular device,0,1,0
USTR-2018-0032-2765,1/9/2019,12/18/2018,9025801000,902580,41,Capital,Kimmerling,Reilly,"Sensitech, Inc.",3G cellular device,0,1,0
USTR-2018-0032-2766,1/9/2019,12/18/2018,9025801000,902580,41,Capital,Kimmerling,Reilly,"Sensitech, Inc.",dry ice monitor,1,0,0
USTR-2018-0032-2767,1/9/2019,12/18/2018,9025801000,902580,41,Capital,Kimmerling,Reilly,"Sensitech, Inc.",freeze alert indicator,0,1,0
USTR-2018-0032-2768,1/9/2019,12/18/2018,9025801000,902580,41,Capital,Kimmerling,Reilly,"Sensitech, Inc.",temperature indicator,1,0,0
USTR-2018-0032-2769,1/9/2019,12/18/2018,9025801000,902580,41,Capital,Kimmerling,Reilly,"Sensitech, Inc.",location/temperature monitor,0,1,0
USTR-2018-0032-2770,1/9/2019,12/18/2018,9025801000,902580,41,Capital,Kimmerling,Reilly,"Sensitech, Inc.",location/temperature monitor,0,1,0
USTR-2018-0032-2771,1/9/2019,12/18/2018,9025801000,902580,41,Capital,Kimmerling,Reilly,"Sensitech, Inc.",data logger,1,0,0
USTR-2018-0032-2772,1/9/2019,12/18/2018,9025801000,902580,41,Capital,Kimmerling,Reilly,"Sensitech, Inc.",wireless monitor,0,1,0
USTR-2018-0032-2773,1/9/2019,12/18/2018,9025801000,902580,41,Capital,Kimmerling,Reilly,"Sensitech, Inc.",time-temperature indicator,0,1,0
USTR-2018-0032-2774,1/9/2019,12/18/2018,9025801000,902580,41,Capital,Kimmerling,Reilly,"Sensitech, Inc.",temperature indicator,0,1,0
USTR-2018-0032-2775,1/9/2019,12/17/2018,3921901100,392190,22,Intermediate,Shibles,Elise,Stafford Textiles Limited,polyvinyl chloride shrink film,0,1,0
USTR-2018-0032-2776,1/9/2019,12/18/2018,8542310001,854231,7,Unspecified,Castaneda,Roberto,Wayne Fueling System LLC,CPU intelligent global electronic module,0,1,0
USTR-2018-0032-2777,1/9/2019,12/18/2018,8542310001,854231,7,Unspecified,Castaneda,Roberto,Wayne Fueling System LLC,intelligent global electronic module,0,1,0
USTR-2018-0032-2778,1/9/2019,12/18/2018,8543709960,854370,41,Capital,Castaneda,Roberto,Wayne Fueling System LLC,secure door sensor,0,1,0
USTR-2018-0032-2779,1/9/2019,12/18/2018,8542310001,854231,7,Unspecified,Castaneda,Roberto,Wayne Fueling System LLC,smart security switch,0,1,0
USTR-2018-0032-2780,1/9/2019,12/18/2018,8543709960,854370,41,Capital,Umberson,Elizabeth,"ZF North America, Inc.",electric control unit,0,1,0
USTR-2018-0032-2781,1/9/2019,12/18/2018,8501106060,850110,41,Capital,Minnocci,Domenica,Wexco Industries,linkage gear motor,0,1,0
USTR-2018-0032-2782,1/9/2019,12/18/2018,8501106060,850110,41,Capital,Minnocci,Domenica,Wexco Industries,gear motor,0,1,0
USTR-2018-0032-2783,1/9/2019,12/18/2018,8501106060,850110,41,Capital,Minnocci,Domenica,Wexco Industries,gear motor,0,1,0
USTR-2018-0032-2784,1/9/2019,12/18/2018,8501106060,850110,41,Capital,Minnocci,Domenica,Wexco Industries,gear motor,0,1,0
USTR-2018-0032-2785,1/9/2019,12/18/2018,8501106060,850110,41,Capital,Minnocci,Domenica,Wexco Industries,gear motor,0,1,0
USTR-2018-0032-2786,1/9/2019,12/18/2018,8501106060,850110,41,Capital,Minnocci,Domenica,Wexco Industries,gear motor,0,1,0
USTR-2018-0032-2787,1/9/2019,12/17/2018,3911100000,391110,22,Intermediate,Budziszewski,Mars,"Bostik, Inc.",hydrocarbon resin,0,1,0
USTR-2018-0032-2788,1/9/2019,12/18/2018,8537103000,853710,42,Intermediate,Schlafer,John,GE Appliances,PCB assembly,0,1,0
USTR-2018-0032-2789,1/9/2019,12/18/2018,8537103000,853710,42,Intermediate,Schlafer,John,GE Appliances,PCB assembly,0,1,0
USTR-2018-0032-2790,1/9/2019,12/18/2018,8537103000,853710,42,Intermediate,Schlafer,John,GE Appliances,PCB assembly,0,1,0
USTR-2018-0032-2791,1/9/2019,12/18/2018,8536308000,853630,42,Intermediate,Schlafer,John,GE Appliances,current sensing module,0,1,0
USTR-2018-0032-2792,1/9/2019,12/18/2018,9025198080,902519,41,Capital,Schlafer,John,GE Appliances,temperature sensing device assembly,0,1,0
USTR-2018-0032-2793,1/9/2019,12/18/2018,8543709960,854370,41,Capital,Karamyalil,Luke,"HyperBlock, Inc.",miner,0,1,0
USTR-2018-0032-2804,1/9/2019,12/18/2018,8543704500,854370,41,Capital,Angle,Jared,National Electrical Manufacturers Association,motion sensor,0,1,0
USTR-2018-0032-2805,1/9/2019,12/18/2018,9025198080,902519,41,Capital,Angle,Jared,National Electrical Manufacturers Association,temperature sensor,0,1,0
USTR-2018-0032-2806,1/9/2019,12/18/2018,8542320051,854232,42,Intermediate,Byers,Bonnie,"Micron Technology, Inc.",flash integrated circuit,0,1,0
USTR-2018-0032-2808,1/9/2019,12/18/2018,8503009520,850300,42,Intermediate,Brekke,Christine,Milwaukee Electric Tool Corporation,armature rotor,0,1,0
USTR-2018-0032-2809,1/9/2019,12/18/2018,8503009520,850300,42,Intermediate,Brekke,Christine,Milwaukee Electric Tool Corporation,armature shaft,1,0,0
USTR-2018-0032-2810,1/9/2019,12/18/2018,8419899585,841989,41,Capital,Brekke,Christine,Milwaukee Electric Tool Corporation,heat gun,1,0,0
USTR-2018-0032-2812,1/9/2019,12/18/2018,8419899585,841989,41,Capital,Brekke,Christine,Milwaukee Electric Tool Corporation,heat gun,1,0,0
USTR-2018-0032-2813,1/9/2019,12/18/2018,9025198080,902519,41,Capital,Brekke,Christine,Milwaukee Electric Tool Corporation,temperature gun,1,0,0
USTR-2018-0032-2814,1/9/2019,12/18/2018,3920435000,392043,22,Intermediate,Brekke,Christine,Milwaukee Electric Tool Corporation,plastic flagging tape,1,0,0
USTR-2018-0032-2815,1/9/2019,12/18/2018,8483308090,848330,42,Intermediate,Allendorf,Tom,Mi-T-M Corporation,bushing,1,0,0
USTR-2018-0032-2816,1/9/2019,12/18/2018,8407909060,840790,41,Capital,Allendorf,Tom,Mi-T-M Corporation,horizontal shaft engine,1,0,0
USTR-2018-0032-2817,1/9/2019,12/18/2018,8407909060,840790,41,Capital,Allendorf,Tom,Mi-T-M Corporation,horizontal shaft engine,1,0,0
USTR-2018-0032-2818,1/9/2019,12/18/2018,8424899000,842489,41,Capital,Allendorf,Tom,Mi-T-M Corporation,rotary surface cleaner,1,0,0
USTR-2018-0032-2820,1/9/2019,12/18/2018,8419899585,841989,41,Capital,Gulati,Ved,Natarajan Worstell LLC,aluminum machine,0,1,0
USTR-2018-0032-2821,1/9/2019,12/18/2018,9025198080,902519,41,Capital,Dominski,Paul,"ParTech, Inc.",temperature measuring device,1,0,0
USTR-2018-0032-2822,1/9/2019,12/18/2018,8542330001,854233,62,Consumption,Becker,Cheryl,Plexus Corporation,integrated circuit,0,1,0
USTR-2018-0032-2823,1/9/2019,12/18/2018,8542900000,854290,42,Intermediate,Becker,Cheryl,Plexus Corporation,integrated circuit,0,1,0
USTR-2018-0032-2824,1/9/2019,12/18/2018,8542310001,854231,7,Unspecified,Becker,Cheryl,Plexus Corporation,integrated circuit,0,1,0
USTR-2018-0032-2825,1/9/2019,12/18/2018,8542310001,854231,7,Unspecified,Becker,Cheryl,Plexus Corporation,integrated circuit,0,1,0
USTR-2018-0032-2826,1/9/2019,12/18/2018,9029908040,902990,42,Intermediate,Angle,Jared,"Polaris Industries, Inc.",circuit board assembly,0,1,0
USTR-2018-0032-2827,1/9/2019,12/18/2018,9029908040,902990,42,Intermediate,Angle,Jared,"Polaris Industries, Inc.",circuit board assembly,0,1,0
USTR-2018-0032-2829,1/9/2019,12/18/2018,9025198080,902519,41,Capital,Picone,Vinny,Polder Products LLC,food thermometer,1,0,0
USTR-2018-0032-2830,1/9/2019,12/18/2018,8711600000,871160,522,Consumption,Karamyalil,Luke,Rad Power Bikes LLC,electric tricycle,0,1,0
USTR-2018-0032-2831,1/9/2019,12/18/2018,8711600000,871160,522,Consumption,Karamyalil,Luke,Rad Power Bikes LLC,electric bicycle,0,1,0
USTR-2018-0032-2832,1/9/2019,12/18/2018,8501204000,850120,41,Capital,Vidovich,Paul,Rexair LLC,power nozzle motor,0,1,0
USTR-2018-0032-2833,1/9/2019,12/18/2018,8483308090,848330,42,Intermediate,Sanders,William,"Schaeffler Group USA, Inc.",plain bushing,1,0,0
USTR-2018-0032-2834,1/9/2019,12/18/2018,8483308020,848330,42,Intermediate,Sanders,William,"Schaeffler Group USA, Inc.",plain bushing,0,1,0
USTR-2018-0032-2835,1/9/2019,12/18/2018,8483308070,848330,42,Intermediate,Sanders,William,"Schaeffler Group USA, Inc.",plain bushing,1,0,0
USTR-2018-0032-2836,1/9/2019,12/18/2018,8501524000,850152,41,Capital,Angle,Jared,Schindler Elevator Corporation,elevator drive machine,0,1,0
USTR-2018-0032-2837,1/9/2019,12/18/2018,8501524000,850152,41,Capital,Angle,Jared,Schindler Elevator Corporation,elevator drive machine,0,1,0
USTR-2018-0032-2838,1/9/2019,12/18/2018,8542310000,854231,7,Unspecified,Angle,Jared,Securaplane Technologies,integrated circuit,0,1,0
USTR-2018-0032-2839,1/9/2019,12/18/2018,8542310000,854231,7,Unspecified,Angle,Jared,Securaplane Technologies,integrated circuit,0,1,0
USTR-2018-0032-2840,1/9/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",gear stay front,0,1,0
USTR-2018-0032-2841,1/9/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine rotor brake,0,1,0
USTR-2018-0032-2842,1/9/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine reinforcement plate,0,1,0
USTR-2018-0032-2843,1/9/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine assembly bottom cover,0,1,0
USTR-2018-0032-2844,1/9/2019,12/18/2018,8503009560,850300,42,Intermediate,Cannistra,Daniel,"SGRE, Inc.",wind turbine assembly upper cover,0,1,0
